id,track_id,track_artist,artist_clean,track_name,track_name_clean,artist_track_key,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,type
7CoMBpPTwQi2wPT0U0Nr9b,7CoMBpPTwQi2wPT0U0Nr9b,novo amor,novo amor,state lines,state lines,novo amor_state lines,0.31,137.474,0.509,ambient,-10.623,0.0963,0.151,3,0.0313,73,https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,Birthplace,2018-10-19T00:00:00Z,0.229,0tWckYjFI6ioZptLr42J3p,1,9,208653,0.959,audio_features
0ElpbbncWT9aS7mgoqEHbQ,0ElpbbncWT9aS7mgoqEHbQ,syml,syml,where's my love - acoustic,wheres my love  acoustic,syml_wheres my love  acoustic,0.225,104.007,0.554,ambient,-11.324,0.107,0.221,4,0.0281,72,https://api.spotify.com/v1/tracks/0ElpbbncWT9aS7mgoqEHbQ,spotify:track:0ElpbbncWT9aS7mgoqEHbQ,Where's My Love,2017-07-07T00:00:00Z,0.0321,6U6yE35iYGweoUiFFjuBdC,1,3,239880,0.892,audio_features
4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,conan gray,conan gray,heather,heather,conan gray_heather,0.425,102.078,0.357,ambient,-7.301,0.322,0.27,3,0.0333,83,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Kid Krow,2020-03-20T00:00:00Z,0,2CMlkzFI2oDAy5MbyV7OV5,1,5,198040,0.584,audio_features
0yc6Gst2xkRu0eMLeRMGCX,0yc6Gst2xkRu0eMLeRMGCX,cigarettes after sex,cigarettes after sex,apocalypse,apocalypse,cigarettes after sex_apocalypse,0.468,94.434,0.369,ambient,-9.013,0.109,0.18,4,0.0273,87,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,2017-06-09T00:00:00Z,0.566,2mxFsS5yylSTHNivV53HoA,1,5,290617,0.0205,audio_features
7qH9Z4dJEN0l9bidizW7fq,7qH9Z4dJEN0l9bidizW7fq,novo amor,novo amor,anchor,anchor,novo amor_anchor,0.407,117.053,0.457,ambient,-11.475,0.126,0.126,4,0.0308,78,https://api.spotify.com/v1/tracks/7qH9Z4dJEN0l9bidizW7fq,spotify:track:7qH9Z4dJEN0l9bidizW7fq,Bathing Beach,2017-05-26T00:00:00Z,0.884,4vGuMdwnxc6X8izbVS6MTN,1,9,257533,0.805,audio_features
1NZs6n6hl8UuMaX0UC0YTz,1NZs6n6hl8UuMaX0UC0YTz,lana del rey,lana del rey,brooklyn baby,brooklyn baby,lana del rey_brooklyn baby,0.664,107.747,0.404,ambient,-6.698,0.11,0.0949,4,0.0407,80,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,Ultraviolence (Deluxe),2014-01-01T00:00:00Z,0.00402,1ORxRsK3MrSLvh7VQTF01F,1,1,351640,0.542,audio_features
37zuIvk4KBkAxxLJsxJaHq,37zuIvk4KBkAxxLJsxJaHq,hozier,hozier,would that i,would that i,hozier_would that i,0.526,130.694,0.521,ambient,-6.032,0.108,0.502,4,0.0281,74,https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq,spotify:track:37zuIvk4KBkAxxLJsxJaHq,"Wasteland, Baby!",2019-03-01T00:00:00Z,0.00537,2c7gFThUYyo2t6ogAgIYNw,1,5,268293,0.243,audio_features
6QT6j7rKt7Vk3IuV2AUO9W,6QT6j7rKt7Vk3IuV2AUO9W,olivia rodrigo,olivia rodrigo,lacy,lacy,olivia rodrigo_lacy,0.367,77.968,0.395,ambient,-7.653,0.11,0.426,4,0.0324,75,https://api.spotify.com/v1/tracks/6QT6j7rKt7Vk3IuV2AUO9W,spotify:track:6QT6j7rKt7Vk3IuV2AUO9W,GUTS,2023-09-08T00:00:00Z,0,1xJHno7SmdVtZAtXbdbDZp,1,3,177212,0.815,audio_features
17cia5k4BpGVlyEfqrFH50,17cia5k4BpGVlyEfqrFH50,olivia rodrigo,olivia rodrigo,can’t catch me now - from the hunger games: the ballad of songbirds & snakes,cant catch me now  from the hunger games the ballad of songbirds  snakes,olivia rodrigo_cant catch me now  from the hunger games the ballad of songbirds  snakes,0.347,141.332,0.409,ambient,-8.159,0.121,0.199,4,0.0359,72,https://api.spotify.com/v1/tracks/17cia5k4BpGVlyEfqrFH50,spotify:track:17cia5k4BpGVlyEfqrFH50,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17T00:00:00Z,4.55E-6,2yHTMVFGHODKJOjVL1hLgk,0,11,205484,0.834,audio_features
35IcAVSMsU9qzHfpPbvC8A,35IcAVSMsU9qzHfpPbvC8A,gracie abrams,gracie abrams,feels like,feels like,gracie abrams_feels like,0.483,144.99,0.617,ambient,-7.359,0.121,0.176,4,0.0458,73,https://api.spotify.com/v1/tracks/35IcAVSMsU9qzHfpPbvC8A,spotify:track:35IcAVSMsU9qzHfpPbvC8A,This Is What It Feels Like,2021-11-12T00:00:00Z,2.16E-4,7l2g05NyprwonSFIs2y8at,1,11,152318,0.702,audio_features
0uvagCBJC0ClsR11W10T0Y,0uvagCBJC0ClsR11W10T0Y,tom odell,tom odell,black friday,black friday,tom odell_black friday,0.199,165.476,0.48,ambient,-12.398,0.0978,0.201,4,0.0329,71,https://api.spotify.com/v1/tracks/0uvagCBJC0ClsR11W10T0Y,spotify:track:0uvagCBJC0ClsR11W10T0Y,Black Friday,2024-01-26T00:00:00Z,0.0563,0OTRd577BEHU8WNfrJ24aB,1,6,221510,0.931,audio_features
4ak9GGe6afmi2HbxEjvhIC,4ak9GGe6afmi2HbxEjvhIC,billie eilish,billie eilish,male fantasy,male fantasy,billie eilish_male fantasy,0.288,110.927,0.687,ambient,-10.415,0.0986,0.308,4,0.045,70,https://api.spotify.com/v1/tracks/4ak9GGe6afmi2HbxEjvhIC,spotify:track:4ak9GGe6afmi2HbxEjvhIC,Happier Than Ever,2021-07-30T00:00:00Z,0,0JGOiO34nwfUdDrD612dOp,1,2,194887,0.863,audio_features
1C042FLYy7rP3MfnkOcnha,1C042FLYy7rP3MfnkOcnha,hozier,hozier,cherry wine - live,cherry wine  live,hozier_cherry wine  live,0.11,81.876,0.415,ambient,-14.901,0.0962,0.234,4,0.0388,68,https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha,spotify:track:1C042FLYy7rP3MfnkOcnha,Hozier (Expanded Edition),2014-09-19T00:00:00Z,0.00236,4Pv7m8D82A1Xun7xNCKZjJ,1,1,240147,0.951,audio_features
4Do3s3aivnqbUAvUEDEsAG,4Do3s3aivnqbUAvUEDEsAG,leith ross,leith ross,we'll never have sex,well never have sex,leith ross_well never have sex,0.0972,86.686,0.443,ambient,-16.496,0.115,0.289,4,0.0793,68,https://api.spotify.com/v1/tracks/4Do3s3aivnqbUAvUEDEsAG,spotify:track:4Do3s3aivnqbUAvUEDEsAG,To Learn,2023-05-19T00:00:00Z,0.0102,5k6lsjpZK4l4J9oMQmBR1l,1,2,100716,0.952,audio_features
1o82DwNisONAd2mu1RcGE6,1o82DwNisONAd2mu1RcGE6,"lana del rey, bleachers",lana del rey bleachers,margaret (feat. bleachers),margaret feat bleachers,lana del rey bleachers_margaret feat bleachers,0.245,103.777,0.34,ambient,-13.352,0.0633,0.192,4,0.0319,78,https://api.spotify.com/v1/tracks/1o82DwNisONAd2mu1RcGE6,spotify:track:1o82DwNisONAd2mu1RcGE6,Did you know that there's a tunnel under Ocean Blvd,2023-03-24T00:00:00Z,0.0992,5HOHne1wzItQlIYmLXLYfZ,1,9,339891,0.969,audio_features
5iu3rl4feYeRgR1DW0ydNU,5iu3rl4feYeRgR1DW0ydNU,david kushner,david kushner,miserable man,miserable man,david kushner_miserable man,0.348,110.019,0.631,ambient,-10.285,0.295,0.32,4,0.0343,68,https://api.spotify.com/v1/tracks/5iu3rl4feYeRgR1DW0ydNU,spotify:track:5iu3rl4feYeRgR1DW0ydNU,Footprints I Found,2022-09-16T00:00:00Z,8.87E-5,5bXx1ncSvWPtNAuecQgsHf,1,10,232992,0.926,audio_features
5XsAal7ZcWg1I5T4NcRjkv,5XsAal7ZcWg1I5T4NcRjkv,billie eilish,billie eilish,halley's comet,halleys comet,billie eilish_halleys comet,0.159,72.38,0.403,ambient,-16.728,0.34,0.0381,4,0.104,75,https://api.spotify.com/v1/tracks/5XsAal7ZcWg1I5T4NcRjkv,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,Happier Than Ever,2021-07-30T00:00:00Z,0.0121,0JGOiO34nwfUdDrD612dOp,0,1,234761,0.961,audio_features
4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,juice wrld,juice wrld,all girls are the same,all girls are the same,juice wrld_all girls are the same,0.529,161.989,0.671,hip-hop,-7.226,0.0856,0.203,4,0.307,83,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Goodbye & Good Riddance,2018-12-10T00:00:00Z,3.35E-4,6tkjU4Umpo79wwkgPMV3nZ,1,0,165820,0.0769,audio_features
4ppKM7xnkSAwSyKqD4QTY4,4ppKM7xnkSAwSyKqD4QTY4,lil uzi vert,lil uzi vert,chill bae,chill bae,lil uzi vert_chill bae,0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,4,0.243,76,https://api.spotify.com/v1/tracks/4ppKM7xnkSAwSyKqD4QTY4,spotify:track:4ppKM7xnkSAwSyKqD4QTY4,Eternal Atake 2,2024-11-01T00:00:00Z,0,7awBKnBq0qRLNyD5lI47R0,1,3,138324,0.112,audio_features
4guBZjUyrGoHsTahO3IHdj,4guBZjUyrGoHsTahO3IHdj,lil tecca,lil tecca,did it again,did it again,lil tecca_did it again,0.561,148.775,0.686,hip-hop,-9.929,0.114,0.186,4,0.191,72,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,spotify:track:4guBZjUyrGoHsTahO3IHdj,We Love You Tecca,2019-08-30T00:00:00Z,0,1I6FpscJIfwf4T56VxGVsB,0,10,116240,0.185,audio_features
0c0YHn3DIQLl1opsQDd9kO,0c0YHn3DIQLl1opsQDd9kO,"diplo, trippie redd",diplo trippie redd,wish (feat. trippie redd) - trippie mix,wish feat trippie redd  trippie mix,diplo trippie redd_wish feat trippie redd  trippie mix,0.819,94.011,0.565,hip-hop,-7.899,0.111,0.682,4,0.0668,71,https://api.spotify.com/v1/tracks/0c0YHn3DIQLl1opsQDd9kO,spotify:track:0c0YHn3DIQLl1opsQDd9kO,LIFE'S A TRIP,2018-08-10T00:00:00Z,0,13rZDYWdAeJumf6UYYBdcL,1,9,176874,0.232,audio_features
7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,lil skies,lil skies,lust,lust,lil skies_lust,0.767,160.084,0.718,hip-hop,-5.641,0.114,0.519,4,0.166,70,https://api.spotify.com/v1/tracks/7oJrVhiTPZGBXWPwhxjy9S,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,Life of a Dark Rose,2017-12-12T00:00:00Z,0,0CuYNS755Ow710G2E7aLDE,1,9,156000,0.138,audio_features
0t3ZvGKlmYmVsDzBJAXK8C,0t3ZvGKlmYmVsDzBJAXK8C,"post malone, young thug",post malone young thug,goodbyes (feat. young thug),goodbyes feat young thug,post malone young thug_goodbyes feat young thug,0.653,150.097,0.547,hip-hop,-3.875,0.103,0.163,4,0.081,74,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,Hollywood's Bleeding,2019-09-06T00:00:00Z,0,4g1ZRSobMefqF6nelkgibi,1,5,174853,0.456,audio_features
1VLtjHwRWOVJiE5Py7JxoQ,1VLtjHwRWOVJiE5Py7JxoQ,polo g,polo g,martin & gina,martin  gina,polo g_martin  gina,0.534,93.924,0.832,hip-hop,-7.813,0.165,0.116,4,0.253,78,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,THE GOAT,2020-05-15T00:00:00Z,0,39xhYyNNDatQtgKw2KdXMz,0,1,132833,0.345,audio_features
78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,"lil baby, gunna",lil baby gunna,drip too hard (lil baby & gunna),drip too hard lil baby  gunna,lil baby gunna_drip too hard lil baby  gunna,0.662,112.509,0.897,hip-hop,-6.903,0.534,0.39,4,0.292,79,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,Drip Harder,2018-10-05T00:00:00Z,0,2yXnY2NiaZk9QiJJittS81,0,1,145543,0.0852,audio_features
0RLLvYBopDwooCyvnTwgYu,0RLLvYBopDwooCyvnTwgYu,lil tjay,lil tjay,f.n,fn,lil tjay_fn,0.515,120.1,0.567,hip-hop,-10.265,0.078,0.321,1,0.247,73,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,True 2 Myself,2019-10-11T00:00:00Z,0,1bCBZ8LedqwVYOLDLrRbbY,0,6,224000,0.354,audio_features
3oDkdAySo1VQQG0ptV7uwa,3oDkdAySo1VQQG0ptV7uwa,juice wrld,juice wrld,lean wit me,lean wit me,juice wrld_lean wit me,0.651,163.935,0.665,hip-hop,-5.515,0.0896,0.237,4,0.156,77,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,Goodbye & Good Riddance,2018-12-10T00:00:00Z,0,6tkjU4Umpo79wwkgPMV3nZ,1,1,175755,0.0414,audio_features
1gUUuh7FQ3mr7nEq0SRvGX,1gUUuh7FQ3mr7nEq0SRvGX,lil uzi vert,lil uzi vert,conceited,conceited,lil uzi vert_conceited,0.55,124.13,0.629,hip-hop,-6.772,0.095,0.154,4,0.0543,68,https://api.spotify.com/v1/tracks/1gUUuh7FQ3mr7nEq0SRvGX,spotify:track:1gUUuh7FQ3mr7nEq0SRvGX,Eternal Atake 2,2024-11-01T00:00:00Z,0,7awBKnBq0qRLNyD5lI47R0,1,0,189487,0.152,audio_features
2WsuSYJNXGKXVYkHPnq2yp,2WsuSYJNXGKXVYkHPnq2yp,"lil tecca, juice wrld",lil tecca juice wrld,ransom (with juice wrld) - remix,ransom with juice wrld  remix,lil tecca juice wrld_ransom with juice wrld  remix,0.671,179.987,0.684,hip-hop,-6.424,0.0769,0.45,4,0.289,73,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,We Love You Tecca,2019-08-30T00:00:00Z,0,1I6FpscJIfwf4T56VxGVsB,0,2,171253,0.0119,audio_features
7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,"post malone, ozzy osbourne, travis scott",post malone ozzy osbourne travis scott,take what you want (feat. ozzy osbourne & travis scott),take what you want feat ozzy osbourne  travis scott,post malone ozzy osbourne travis scott_take what you want feat ozzy osbourne  travis scott,0.8,139.918,0.498,hip-hop,-2.665,0.147,0.272,4,0.0503,73,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,spotify:track:7CZyCXKG6d5ALeq41sLzbw,Hollywood's Bleeding,2019-09-06T00:00:00Z,0,4g1ZRSobMefqF6nelkgibi,0,1,229573,0.0903,audio_features
57NsyEzmk0NT3NcOwuQT55,57NsyEzmk0NT3NcOwuQT55,"lil peep, lil tracy",lil peep lil tracy,witchblades,witchblades,lil peep lil tracy_witchblades,0.54,143.968,0.634,hip-hop,-7.002,0.302,0.543,4,0.0777,71,https://api.spotify.com/v1/tracks/57NsyEzmk0NT3NcOwuQT55,spotify:track:57NsyEzmk0NT3NcOwuQT55,CASTLES II,2017-02-07T00:00:00Z,0,3XoCzKMQ3rOk06y6u0GWCZ,1,8,149360,0.0223,audio_features
3QzAOrNlsabgbMwlZt7TAY,3QzAOrNlsabgbMwlZt7TAY,"mustard, roddy ricch",mustard roddy ricch,ballin' (with roddy ricch),ballin with roddy ricch,mustard roddy ricch_ballin with roddy ricch,0.545,97.008,0.809,hip-hop,-6.678,0.151,0.244,4,0.0734,73,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,Perfect Ten,2019-06-28T00:00:00Z,0,2WrNHOba5u6P9S9xEboaUy,1,7,180435,0.392,audio_features
1iSqfoUFnQwV0QW1EfUit8,1iSqfoUFnQwV0QW1EfUit8,ynw melly,ynw melly,suicidal,suicidal,ynw melly_suicidal,0.369,140.004,0.735,hip-hop,-9.682,0.126,0.235,4,0.0688,73,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,spotify:track:1iSqfoUFnQwV0QW1EfUit8,Melly vs. Melvin,2019-11-22T00:00:00Z,0,5xq6RMHNIBA73qld03dR6V,0,9,222997,0.334,audio_features
0flSGzqHO12p9fU9kqaHGE,0flSGzqHO12p9fU9kqaHGE,juice wrld,juice wrld,flaws and sins,flaws and sins,juice wrld_flaws and sins,0.662,150.047,0.709,hip-hop,-4.55,0.108,0.439,4,0.0767,70,https://api.spotify.com/v1/tracks/0flSGzqHO12p9fU9kqaHGE,spotify:track:0flSGzqHO12p9fU9kqaHGE,Death Race For Love (Bonus Track Version),2019-03-08T00:00:00Z,0,1btu0SV2DOI5HoFsvUd78F,1,8,218349,0.00966,audio_features
7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,lil uzi vert,lil uzi vert,xo tour llif3,xo tour llif3,lil uzi vert_xo tour llif3,0.75,155.096,0.732,hip-hop,-6.366,0.109,0.401,4,0.231,81,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,2017-08-25T00:00:00Z,0,733e1ZfktLSwj96X5rsMeE,0,11,182707,0.00264,audio_features
00n83h3zn2IrySO4Q4aTrG,00n83h3zn2IrySO4Q4aTrG,lil tecca,lil tecca,down with me,down with me,lil tecca_down with me,0.588,114.929,0.712,hip-hop,-5.332,0.21,0.471,4,0.0543,70,https://api.spotify.com/v1/tracks/00n83h3zn2IrySO4Q4aTrG,spotify:track:00n83h3zn2IrySO4Q4aTrG,TEC (Bonus),2024-01-19T00:00:00Z,0,0pVQ3KO4jjqdeWJUrrkkWp,0,9,120035,0.112,audio_features
7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,post malone,post malone,wow.,wow,post malone_wow,0.538,99.952,0.829,hip-hop,-7.359,0.103,0.389,4,0.212,77,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Hollywood's Bleeding,2019-09-06T00:00:00Z,1.88E-6,4g1ZRSobMefqF6nelkgibi,0,11,149547,0.137,audio_features
2EKL77lwxvo615Ga7VjEUl,2EKL77lwxvo615Ga7VjEUl,gunna,gunna,him all along,him all along,gunna_him all along,0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,4,0.072,76,https://api.spotify.com/v1/tracks/2EKL77lwxvo615Ga7VjEUl,spotify:track:2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,2024-10-18T00:00:00Z,0,5HoNV9xqGbGufrIFH271dR,0,4,158667,0.195,audio_features
6Yqmv7XJLCrQEauMbPGZSw,6Yqmv7XJLCrQEauMbPGZSw,"travis scott, justin bieber, young thug",travis scott justin bieber young thug,maria i'm drunk (feat. justin bieber & young thug),maria im drunk feat justin bieber  young thug,travis scott justin bieber young thug_maria im drunk feat justin bieber  young thug,0.631,105.989,0.648,hip-hop,-5.662,0.12,0.142,4,0.104,71,https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,Rodeo,2015-09-04T00:00:00Z,0,4PWBTB6NYSKQwfo79I3prg,0,4,349933,0.38,audio_features
2FTeQQ5Rg9tBpgpTF5mnhE,2FTeQQ5Rg9tBpgpTF5mnhE,a boogie wit da hoodie,a boogie wit da hoodie,still think about you,still think about you,a boogie wit da hoodie_still think about you,0.646,127.978,0.946,hip-hop,-6.604,0.0643,0.961,4,0.21,73,https://api.spotify.com/v1/tracks/2FTeQQ5Rg9tBpgpTF5mnhE,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,Artist,2016-09-16T00:00:00Z,0,2OQEAqShAl6SodrGhmYZ4Z,1,5,246988,0.219,audio_features
2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,"juice wrld, marshmello",juice wrld marshmello,come & go (with marshmello),come  go with marshmello,juice wrld marshmello_come  go with marshmello,0.814,144.991,0.625,hip-hop,-5.181,0.158,0.535,4,0.0657,75,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Legends Never Die,2020-07-10T00:00:00Z,0,6n9DKpOxwifT5hOXtgLZSL,1,0,205485,0.0172,audio_features
6rjuKpPydT2SxN15TZpV7r,6rjuKpPydT2SxN15TZpV7r,lil tecca,lil tecca,500lbs,500lbs,lil tecca_500lbs,0.779,123.013,0.724,hip-hop,-5.412,0.127,0.53,4,0.0807,78,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,spotify:track:6rjuKpPydT2SxN15TZpV7r,TEC,2023-09-22T00:00:00Z,0,4EURMuWFiLLRmQYoH5cgiE,0,7,144390,0.098,audio_features
21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,post malone,post malone,circles,circles,post malone_circles,0.763,120.042,0.695,hip-hop,-3.497,0.0863,0.551,4,0.0396,83,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,Hollywood's Bleeding,2019-09-06T00:00:00Z,0.00242,4g1ZRSobMefqF6nelkgibi,1,0,215280,0.189,audio_features
1Is8hGpkGMiePASAxBluxM,1Is8hGpkGMiePASAxBluxM,baby keem,baby keem,16,16,baby keem_16,0.782,94.03,0.701,hip-hop,-4.987,0.124,0.57,4,0.138,77,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,The Melodic Blue,2021-09-10T00:00:00Z,2.31E-6,3r46DPIQeBQbjvjjV5mXGg,1,1,156040,0.0918,audio_features
5w40ZYhbBMAlHYNDaVJIUu,5w40ZYhbBMAlHYNDaVJIUu,post malone,post malone,chemical,chemical,post malone_chemical,0.88,169.949,0.49,hip-hop,-4.856,0.103,0.392,4,0.0435,75,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14T00:00:00Z,0,7qcSUc5Af63mhfTF60KTEA,1,2,184013,0.00154,audio_features
6RNDeRnWsRMjPdNVgupZCs,6RNDeRnWsRMjPdNVgupZCs,stevie wonder,stevie wonder,i just called to say i love you,i just called to say i love you,stevie wonder_i just called to say i love you,0.551,113.535,0.748,korean,-9.054,0.0943,0.65,4,0.0239,74,https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs,spotify:track:6RNDeRnWsRMjPdNVgupZCs,At The Close Of A Century,1999-11-23T00:00:00Z,1.57E-6,04giHQ9zptJUHUvtIyxL9Z,1,1,262240,0.243,audio_features
1HYzRuWjmS9LXCkdVHi25K,1HYzRuWjmS9LXCkdVHi25K,"chanyeol, punch",chanyeol punch,stay with me,stay with me,chanyeol punch_stay with me,0.526,124.709,0.558,korean,-4.686,0.126,0.202,4,0.033,69,https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K,spotify:track:1HYzRuWjmS9LXCkdVHi25K,"Guardian (Original Television Soundtrack), Pt. 1",2016-12-03T00:00:00Z,0,6Pr1DaOWfT6hEewhZMRyqg,0,0,192441,0.431,audio_features
0vB4Vd6PtkJSEnWsmqATnZ,0vB4Vd6PtkJSEnWsmqATnZ,george benson,george benson,nothing's gonna change my love for you,nothings gonna change my love for you,george benson_nothings gonna change my love for you,0.614,136.628,0.553,korean,-5.098,0.0811,0.345,4,0.0306,71,https://api.spotify.com/v1/tracks/0vB4Vd6PtkJSEnWsmqATnZ,spotify:track:0vB4Vd6PtkJSEnWsmqATnZ,20/20,1985-01-15T00:00:00Z,0,23HV3deh17hOFNg3OKmGnW,1,1,242679,0.764,audio_features
1OhIn0L6iofnk5bjalWfHq,1OhIn0L6iofnk5bjalWfHq,eclipse,eclipse,sudden shower,sudden shower,eclipse_sudden shower,0.506,133.403,0.469,korean,-6.283,0.102,0.217,4,0.0291,70,https://api.spotify.com/v1/tracks/1OhIn0L6iofnk5bjalWfHq,spotify:track:1OhIn0L6iofnk5bjalWfHq,"Lovely Runner, Pt. 1 (Original Soundtrack)",2024-04-08T00:00:00Z,0,0yaxMWGvOI7jSirSsKQj37,1,0,233031,0.587,audio_features
186NCtNk1tUYS7c2DxgJ7O,186NCtNk1tUYS7c2DxgJ7O,v,v,christmas tree,christmas tree,v_christmas tree,0.384,139.009,0.437,korean,-8.384,0.121,0.181,4,0.042,69,https://api.spotify.com/v1/tracks/186NCtNk1tUYS7c2DxgJ7O,spotify:track:186NCtNk1tUYS7c2DxgJ7O,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",2021-12-24T00:00:00Z,2.33E-5,4210mSQ3r10AsJMZEYAH5l,1,5,209947,0.699,audio_features
7dk7jxKBun1JQ2pPPBxDYl,7dk7jxKBun1JQ2pPPBxDYl,yeonjun,yeonjun,boyfriend,boyfriend,yeonjun_boyfriend,0.557,114.019,0.815,korean,-7.166,0.089,0.482,4,0.0318,69,https://api.spotify.com/v1/tracks/7dk7jxKBun1JQ2pPPBxDYl,spotify:track:7dk7jxKBun1JQ2pPPBxDYl,Cinderella at 2AM OST Part 4,2024-09-01T00:00:00Z,0,6gmq8wZ2p5mFkg8DRyvZcE,1,5,202516,0.109,audio_features
0UaaFmF3xUwMjnuAHBq7qL,0UaaFmF3xUwMjnuAHBq7qL,crush,crush,love you with all my heart,love you with all my heart,crush_love you with all my heart,0.326,134.049,0.46,korean,-8.226,0.0874,0.214,4,0.0304,69,https://api.spotify.com/v1/tracks/0UaaFmF3xUwMjnuAHBq7qL,spotify:track:0UaaFmF3xUwMjnuAHBq7qL,"Queen of Tears (Original Television Soundtrack), Pt.4",2024-03-24T00:00:00Z,0,0B0JmGO8lQYuqxn02gcFvx,1,4,244187,0.763,audio_features
7CAdT0HdiQNlt1C7xk2hep,7CAdT0HdiQNlt1C7xk2hep,jung kook,jung kook,stay alive (prod. suga of bts),stay alive prod suga of bts,jung kook_stay alive prod suga of bts,0.76,130.096,0.512,korean,-5.889,0.103,0.495,4,0.0682,68,https://api.spotify.com/v1/tracks/7CAdT0HdiQNlt1C7xk2hep,spotify:track:7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),2022-02-11T00:00:00Z,0,6nvSZLAsbg56fGSCVm8fL9,0,2,210928,0.299,audio_features
